model,theta1,theta2,cost
B6-Global,6.283185,1.047198,7.209380242135287e-11
B6-Global,0.0,1.308997,1.4197493733059794e-09
B6-Global,0.261799,1.308997,7.947976667646237e-09
B6-Global,0.523599,1.308997,6.135412751263885e-08
B6-Global,0.785398,1.308997,1.8246093152425415e-07
B6-Global,1.047198,1.308997,3.7858443771185686e-07
B6-Global,1.308997,1.308997,6.388636624785219e-07
B6-Global,1.570796,1.308997,9.343296664763486e-07
B6-Global,1.832596,1.308997,1.2228891685155352e-06
B6-Global,2.094395,1.308997,1.4580766975229284e-06
B6-Global,2.356194,1.308997,1.5994023415245184e-06
B6-Global,2.617994,1.308997,1.621665713868676e-06
B6-Global,2.879793,1.308997,1.5208450932818984e-06
B6-Global,3.141593,1.308997,1.315042578754967e-06
B6-Global,3.403392,1.308997,1.040241032846365e-06
B6-Global,3.665191,1.308997,7.419683446545501e-07
B6-Global,3.926991,1.308997,4.6501357549941174e-07
B6-Global,4.18879,1.308997,2.4382001277363994e-07
B6-Global,4.45059,1.308997,9.596614147781688e-08
B6-Global,4.712389,1.308997,2.029661828862141e-08
B6-Global,4.974188,1.308997,1.0434863834533578e-11
B6-Global,5.235988,1.308997,9.689443203055468e-09
B6-Global,5.497787,1.308997,2.421176434509167e-08
B6-Global,5.759587,1.308997,2.701844853906746e-08
B6-Global,6.021386,1.308997,1.5413715655046633e-08
B6-Global,6.283185,1.308997,1.4197493733062408e-09
B6-Global,0.0,1.570796,5.068746917493295e-10
B6-Global,0.261799,1.570796,1.0599258365475398e-08
B6-Global,0.523599,1.570796,6.718152120061048e-08
B6-Global,0.785398,1.570796,1.897145948520334e-07
B6-Global,1.047198,1.570796,3.844479902228158e-07
B6-Global,1.308997,1.570796,6.400818621945988e-07
B6-Global,1.570796,1.570796,9.280089705932194e-07
B6-Global,1.832596,1.570796,1.2072615534069132e-06
B6-Global,2.094395,1.570796,1.4330228569724637e-06
B6-Global,2.356194,1.570796,1.5665907021794913e-06
B6-Global,2.617994,1.570796,1.5842627237316393e-06
B6-Global,2.879793,1.570796,1.4828636886002793e-06
B6-Global,3.141593,1.570796,1.280489987714341e-06
B6-Global,3.403392,1.570796,1.0122790597470578e-06
B6-Global,3.665191,1.570796,7.222951878312362e-07
B6-Global,3.926991,1.570796,4.5361721297728174e-07
B6-Global,4.18879,1.570796,2.391550325372097e-07
B6-Global,4.45059,1.570796,9.549480365639343e-08
B6-Global,4.712389,1.570796,2.124051926916142e-08
B6-Global,4.974188,1.570796,1.0648074898929386e-10
B6-Global,5.235988,1.570796,7.746786264196362e-09
B6-Global,5.497787,1.570796,2.0323842259675218e-08
B6-Global,5.759587,1.570796,2.2380605776884987e-08
B6-Global,6.021386,1.570796,1.180599781715801e-08
B6-Global,6.283185,1.570796,5.068746917493392e-10
B6-Global,0.0,1.832596,1.294037211652111e-09
B6-Global,0.261799,1.832596,2.4391394787040922e-08
B6-Global,0.523599,1.832596,9.213027414079507e-08
B6-Global,0.785398,1.832596,2.1901244459386732e-07
B6-Global,1.047198,1.832596,4.0748279938371215e-07
B6-Global,1.308997,1.832596,6.447907272426557e-07
B6-Global,1.570796,1.832596,9.038340372640083e-07
B6-Global,1.832596,1.832596,1.1479346259034443e-06
B6-Global,2.094395,1.832596,1.3384356901759119e-06
B6-Global,2.356194,1.832596,1.4432368353644902e-06
B6-Global,2.617994,1.832596,1.4441043331451586e-06
B6-Global,2.879793,1.832596,1.3408857330285873e-06
B6-Global,3.141593,1.832596,1.1515452598291037e-06
B6-Global,3.403392,1.832596,9.080108839510119e-07
B6-Global,3.665191,1.832596,6.48900821914959e-07
B6-Global,3.926991,1.832596,4.109910582543181e-07
B6-Global,4.18879,1.832596,2.2158645366911207e-07
B6-Global,4.45059,1.832596,9.36879509052541e-08
B6-Global,4.712389,1.832596,2.5081573770825458e-08
B6-Global,4.974188,1.832596,1.4180034342527577e-09
B6-Global,5.235988,1.832596,2.288121843951351e-09
B6-Global,5.497787,1.832596,8.514569863081663e-09
B6-Global,5.759587,1.832596,8.581321877700323e-09
B6-Global,6.021386,1.832596,2.390496899075286e-09
B6-Global,6.283185,1.832596,1.2940372116499426e-09
B6-Global,0.0,2.094395,1.7900966121055456e-08
B6-Global,0.261799,2.094395,6.012229823487388e-08
B6-Global,0.523599,2.094395,1.4264473101973978e-07
B6-Global,0.785398,2.094395,2.727142776296601e-07
B6-Global,1.047198,2.094395,4.4750744798044844e-07
B6-Global,1.308997,2.094395,6.527051085739014e-07
B6-Global,1.570796,2.094395,8.641133332445643e-07
B6-Global,1.832596,2.094395,1.0520479524779357e-06
B6-Global,2.094395,2.094395,1.1874509532816178e-06
B6-Global,2.356194,2.094395,1.2482250643412345e-06
B6-Global,2.617994,2.094395,1.2241880958548155e-06
B6-Global,2.879793,2.094395,1.1193853953000903e-06
B6-Global,3.141593,2.094395,9.511691382261393e-07
B6-Global,3.403392,2.094395,7.462800329340815e-07
B6-Global,3.665191,2.094395,5.349315126225082e-07
B6-Global,3.926991,2.094395,3.443964102544367e-07
B6-Global,4.18879,2.094395,1.9369991274913412e-07
B6-Global,4.45059,2.094395,9.070446957573267e-08
B6-Global,4.712389,2.094395,3.22190052772591e-08
B6-Global,4.974188,2.094395,6.952159222129838e-09
B6-Global,5.235988,2.094395,3.752459451630324e-10
B6-Global,5.497787,2.094395,6.669064378469179e-11
B6-Global,5.759587,2.094395,6.986284649941102e-12
B6-Global,6.021386,2.094395,2.6074694193954205e-09
B6-Global,6.283185,2.094395,1.790096612105209e-08
B6-Global,0.0,2.356194,6.98465722791209e-08
B6-Global,0.261799,2.356194,1.324590097532943e-07
B6-Global,0.523599,2.356194,2.2714906405392673e-07
B6-Global,0.785398,2.356194,3.535076857460375e-07
B6-Global,1.047198,2.356194,5.038171770506467e-07
B6-Global,1.308997,2.356194,6.633377454170916e-07
B6-Global,1.570796,2.356194,8.125168159360479e-07
B6-Global,1.832596,2.356194,9.306477110822122e-07
B6-Global,2.094395,2.356194,1.000105060304987e-06
B6-Global,2.356194,2.356194,1.0101115387552427e-06
B6-Global,2.617994,2.356194,9.590917879916954e-07
B6-Global,2.879793,2.356194,8.550191688307713e-07
B6-Global,3.141593,2.356194,7.136675700758063e-07
B6-Global,3.403392,2.356194,5.55210239986576e-07
B6-Global,3.665191,2.356194,4.000207290129012e-07
B6-Global,3.926991,2.356194,2.647188671476308e-07
B6-Global,4.18879,2.356194,1.5941868615194874e-07
B6-Global,4.45059,2.356194,8.679977022736029e-08
B6-Global,4.712389,2.356194,4.3129466690437193e-08
B6-Global,4.974188,2.356194,2.084346415917013e-08
B6-Global,5.235988,2.356194,1.1885571609570392e-08
B6-Global,5.497787,2.356194,1.0822333332318674e-08
B6-Global,5.759587,2.356194,1.68327737870853e-08
B6-Global,6.021386,2.356194,3.400374050610349e-08
B6-Global,6.283185,2.356194,6.984657227911538e-08
B6-Global,0.0,2.617994,1.7518544288048263e-07
B6-Global,0.261799,2.617994,2.5435568589131506e-07
B6-Global,0.523599,2.617994,3.5229352056531e-07
B6-Global,0.785398,2.617994,4.6252415135394385e-07
B6-Global,1.047198,2.617994,5.746898917601211e-07
B6-Global,1.308997,2.617994,6.760185134899541e-07
B6-Global,1.570796,2.617994,7.535677814908934e-07
B6-Global,1.832596,2.617994,7.967250168223686e-07
B6-Global,2.094395,2.617994,7.993579194556684e-07
B6-Global,2.356194,2.617994,7.610875553928816e-07
B6-Global,2.617994,2.617994,6.873676378737071e-07
B6-Global,2.879793,2.617994,5.883503758967943e-07
B6-Global,3.141593,2.617994,4.768204891675094e-07
B6-Global,3.403392,2.617994,3.6570637963697635e-07
B6-Global,3.665191,2.617994,2.6577149600647917e-07
B6-Global,3.926991,2.617994,1.840257414799004e-07
B6-Global,4.18879,2.617994,1.231943029634163e-07
B6-Global,4.45059,2.617994,8.229442401538217e-08
B6-Global,4.712389,2.617994,5.807650686056695e-08
B6-Global,4.974188,2.617994,4.686313804881714e-08
B6-Global,5.235988,2.617994,4.6227284371893156e-08
B6-Global,5.497787,2.617994,5.6012772172662564e-08
B6-Global,5.759587,2.617994,7.839838780223455e-08
B6-Global,6.021386,2.617994,1.1698690699730067e-07
B6-Global,6.283185,2.617994,1.751854428804596e-07
B6-Global,0.0,2.879793,3.4349119704152766e-07
B6-Global,0.261799,2.879793,4.313788488884572e-07
B6-Global,0.523599,2.879793,5.191762171959286e-07
B6-Global,0.785398,2.879793,5.974834475953442e-07
B6-Global,1.047198,2.879793,6.569367209950381e-07
B6-Global,1.308997,2.879793,6.899254970404145e-07
B6-Global,1.570796,2.879793,6.920647637130533e-07
B6-Global,1.832596,2.879793,6.630664443113512e-07
B6-Global,2.094395,2.879793,6.067971556816308e-07
B6-Global,2.356194,2.879793,5.305081656651816e-07
B6-Global,2.617994,2.879793,4.434257536066593e-07
B6-Global,2.879793,2.879793,3.550433400011063e-07
B6-Global,3.141593,2.879793,2.73520921724246e-07
B6-Global,3.403392,2.879793,2.0455640607269804e-07
B6-Global,3.665191,2.879793,1.5095918151779568e-07
B6-Global,3.926991,2.879793,1.1296520152873546e-07
B6-Global,4.18879,2.879793,8.9136382305241e-08
B6-Global,4.45059,2.879793,7.753772047469847e-08
B6-Global,4.712389,2.879793,7.682276422566963e-08
B6-Global,4.974188,2.879793,8.689794743194872e-08
B6-Global,5.235988,2.879793,1.0896709230904112e-07
B6-Global,5.497787,2.879793,1.44942831915214e-07
B6-Global,5.759587,2.879793,1.9640078979750115e-07
B6-Global,6.021386,2.879793,2.633930891882284e-07
B6-Global,6.283185,2.879793,3.4349119704148483e-07
B6-Global,0.0,3.141593,5.707152971517319e-07
B6-Global,0.261799,3.141593,6.576106230210411e-07
B6-Global,0.523599,3.141593,7.206888909557692e-07
B6-Global,0.785398,3.141593,7.514693441960647e-07
B6-Global,1.047198,3.141593,7.456796324448234e-07
B6-Global,1.308997,3.141593,7.04129678147108e-07
B6-Global,1.570796,3.141593,6.325451853906526e-07
B6-Global,1.832596,3.141593,5.404019592569516e-07
B6-Global,2.094395,3.141593,4.3904826497588133e-07
B6-Global,2.356194,3.141593,3.3957326635993395e-07
B6-Global,2.617994,3.141593,2.5093073345018276e-07
B6-Global,2.879793,3.141593,1.787461452187585e-07
B6-Global,3.141593,3.141593,1.250446186959184e-07
B6-Global,3.403392,3.141593,8.888838396914697e-08
B6-Global,3.665191,3.141593,6.767257204139894e-08
B6-Global,3.926991,3.141593,5.866092839253089e-08
B6-Global,4.18879,3.141593,6.029286836925968e-08
B6-Global,4.45059,3.141593,7.287254111593954e-08
B6-Global,4.712389,3.141593,9.843680609091862e-08
B6-Global,4.974188,3.141593,1.3984094108211522e-07
B6-Global,5.235988,3.141593,1.9933217935608004e-07
B6-Global,5.497787,3.141593,2.770383683806804e-07
B6-Global,5.759587,3.141593,3.698386730649053e-07
B6-Global,6.021386,3.141593,4.709935428473849e-07
B6-Global,6.283185,3.141593,5.707152971517007e-07
B6-Global,0.0,3.403392,8.374744397413723e-07
B6-Global,0.261799,3.403392,9.144052229558331e-07
B6-Global,0.523599,3.403392,9.40858641712225e-07
B6-Global,0.785398,3.403392,9.127897389297905e-07
B6-Global,1.047198,3.403392,8.344890759241814e-07
B6-Global,1.308997,3.403392,7.176532317396306e-07
B6-Global,1.570796,3.403392,5.788834048858742e-07
B6-Global,1.832596,3.403392,4.362392483019924e-07
B6-Global,2.094395,3.403392,3.057030423607262e-07
B6-Global,2.356194,3.403392,1.9841281408411985e-07
B6-Global,2.617994,3.403392,1.1930250324690705e-07
B6-Global,2.879793,3.403392,6.740282853825639e-08
B6-Global,3.141593,3.403392,3.761163821234956e-08
B6-Global,3.403392,3.403392,2.3356434090659128e-08
B6-Global,3.665191,3.403392,1.9347367944154952e-08
B6-Global,3.926991,3.403392,2.3615450696877443e-08
B6-Global,4.18879,3.403392,3.8247531539498325e-08
B6-Global,4.45059,3.403392,6.860697660153112e-08
B6-Global,4.712389,3.403392,1.2126386868250168e-07
B6-Global,4.974188,3.403392,2.0123244617350317e-07
B6-Global,5.235988,3.403392,3.093242995050023e-07
B6-Global,5.497787,3.403392,4.4041534781130534e-07
B6-Global,5.759587,3.403392,5.831942408115057e-07
B6-Global,6.021386,3.403392,7.215703146426059e-07
B6-Global,6.283185,3.403392,8.374744397414149e-07
B6-Global,0.0,3.665191,1.111416057070184e-06
B6-Global,0.261799,3.665191,1.17252469747359e-06
B6-Global,0.523599,3.665191,1.1565367038290207e-06
B6-Global,0.785398,3.665191,1.0660945165672144e-06
B6-Global,1.047198,3.665191,9.159244676611115e-07
B6-Global,1.308997,3.665191,7.295387976671171e-07
B6-Global,1.570796,3.665191,5.340753988597486e-07
B6-Global,1.832596,3.665191,3.545802936550354e-07
B6-Global,2.094395,3.665191,2.0915894735051594e-07
B6-Global,2.356194,3.665191,1.0616869929125822e-07
B6-Global,2.617994,3.665191,4.4065318309434966e-08
B6-Global,2.879793,3.665191,1.38026472969678e-08
B6-Global,3.141593,3.665191,3.0070203906720256e-09
B6-Global,3.403392,3.665191,6.88626917714651e-10
B6-Global,3.665191,3.665191,1.1322910544453806e-09
B6-Global,3.926991,3.665191,5.860662908522435e-09
B6-Global,4.18879,3.665191,2.3114358125803397e-08
B6-Global,4.45059,3.665191,6.499596578162178e-08
B6-Global,4.712389,3.665191,1.4308734040802602e-07
B6-Global,4.974188,3.665191,2.637921986822852e-07
B6-Global,5.235988,3.665191,4.247578744946627e-07
B6-Global,5.497787,3.665191,6.134619379615621e-07
B6-Global,5.759587,3.665191,8.08481672632358e-07
B6-Global,6.021386,3.665191,9.832484059829738e-07
B6-Global,6.283185,3.665191,1.1114160570702093e-06
B6-Global,0.0,3.926991,1.3532208350071633e-06
B6-Global,0.261799,3.926991,1.397276587882181e-06
B6-Global,0.523599,3.926991,1.3411583248242272e-06
B6-Global,0.785398,3.926991,1.1945889268990702e-06
B6-Global,1.047198,3.926991,9.824132655915376e-07
B6-Global,1.308997,3.926991,7.389243030160826e-07
B6-Global,1.570796,3.926991,5.002117018101616e-07
B6-Global,1.832596,3.926991,2.964783585094804e-07
B6-Global,2.094395,3.926991,1.4624824676309894e-07
B6-Global,2.356194,3.926991,5.3860786241373155e-08
B6-Global,2.617994,3.926991,1.0755620467531459e-08
B6-Global,2.879793,3.926991,3.675382126416754e-11
B6-Global,3.141593,3.926991,2.9383671285455413e-09
B6-Global,3.403392,3.926991,5.32769298262699e-09
B6-Global,3.665191,3.926991,2.4020197867952654e-09
B6-Global,3.926991,3.926991,2.592415125367909e-10
B6-Global,4.18879,3.926991,1.3901794192050578e-08
B6-Global,4.45059,3.926991,6.223350183869226e-08
B6-Global,4.712389,3.926991,1.614569306705009e-07
B6-Global,4.974188,3.926991,3.1874519524213946e-07
B6-Global,5.235988,3.926991,5.2801924324229e-07
B6-Global,5.497787,3.926991,7.691188799635432e-07
B6-Global,5.759587,3.926991,1.0107571543653218e-06
B6-Global,6.021386,3.926991,1.2166332759402756e-06
B6-Global,6.283185,3.926991,1.3532208350071753e-06
B6-Global,0.0,4.18879,1.5248155831270754e-06
B6-Global,0.261799,4.18879,1.5554606403737161e-06
B6-Global,0.523599,4.18879,1.4697327683604597e-06
B6-Global,0.785398,4.18879,1.2828788685513361e-06
B6-Global,1.047198,4.18879,1.0273090478686367e-06
B6-Global,1.308997,4.18879,7.451156687598785e-07
B6-Global,1.570796,4.18879,4.785929899635681e-07
B6-Global,1.832596,4.18879,2.6117510444915265e-07
B6-Global,2.094395,4.18879,1.1106560567158472e-07
B6-Global,2.356194,4.18879,2.908951924726507e-08
B6-Global,2.617994,4.18879,1.1570575526108587e-09
B6-Global,2.879793,4.18879,4.4960701744916245e-09
B6-Global,3.141593,4.18879,1.5815762622182947e-08
B6-Global,3.403392,4.18879,1.9073703702649856e-08
B6-Global,3.665191,4.18879,1.0660946258214736e-08
B6-Global,3.926991,4.18879,5.55494463625369e-10
B6-Global,4.18879,4.18879,9.122340600098413e-09
B6-Global,4.45059,4.18879,6.045336977789274e-08
B6-Global,4.712389,4.18879,1.7411370348557535e-07
B6-Global,4.974188,4.18879,3.5762859067296103e-07
B6-Global,5.235988,4.18879,6.018787189079742e-07
B6-Global,5.497787,4.18879,8.808141569361017e-07
B6-Global,5.759587,4.18879,1.1557495931769886e-06
B6-Global,6.021386,4.18879,1.3832729304859701e-06
B6-Global,6.283185,4.18879,1.524815583127033e-06
B6-Global,0.0,4.45059,1.597754113851948e-06
B6-Global,0.261799,4.45059,1.6224232939072593e-06
B6-Global,0.523599,4.45059,1.5238713940478433e-06
B6-Global,0.785398,4.45059,1.3197984627917445e-06
B6-Global,1.047198,4.45059,1.0459112538530681e-06
B6-Global,1.308997,4.45059,7.476487059188261e-07
B6-Global,1.570796,4.45059,4.6991128828111924e-07
B6-Global,1.832596,4.45059,2.474164255798624e-07
B6-Global,2.094395,4.45059,9.810162387515728e-08
B6-Global,2.356194,4.45059,2.1158540741415218e-08
B6-Global,2.617994,4.45059,3.119944441062506e-11
B6-Global,2.879793,4.45059,9.385415360952935e-09
B6-Global,3.141593,4.45059,2.4009344582447374e-08
B6-Global,3.403392,4.45059,2.7116311888885893e-08
B6-Global,3.665191,4.45059,1.571973373580396e-08
B6-Global,3.926991,4.45059,1.5801674978367155e-09
B6-Global,4.18879,4.45059,7.46072194277383e-09
B6-Global,4.45059,4.45059,5.973462502128743e-08
B6-Global,4.712389,4.45059,1.7941386617766215e-07
B6-Global,4.974188,4.45059,3.7413258151719696e-07
B6-Global,5.235988,4.45059,6.333958612344903e-07
B6-Global,5.497787,4.45059,9.285514418622444e-07
B6-Global,5.759587,4.45059,1.2176854376530514e-06
B6-Global,6.021386,4.45059,1.4543198665922756e-06
B6-Global,6.283185,4.45059,1.5977541138519928e-06
B6-Global,0.0,4.712389,1.559644565452636e-06
B6-Global,0.261799,4.712389,1.587455194016144e-06
B6-Global,0.523599,4.712389,1.4956202270153776e-06
B6-Global,0.785398,4.712389,1.3005506775514595e-06
B6-Global,1.047198,4.712389,1.0362252207661732e-06
B6-Global,1.308997,4.712389,7.463320721712346e-07
B6-Global,1.570796,4.712389,4.744121466203895e-07
B6-Global,1.832596,4.712389,2.5451859825702937e-07
B6-Global,2.094395,4.712389,1.0473697714547051e-07
B6-Global,2.356194,4.712389,2.5122041374225083e-08
B6-Global,2.617994,4.712389,4.1440953265060194e-10
B6-Global,2.879793,4.712389,6.622993449264573e-09
B6-Global,3.141593,4.712389,1.9539512542100026e-08
B6-Global,3.403392,4.712389,2.2761466794701962e-08
B6-Global,3.665191,4.712389,1.2969117214550059e-08
B6-Global,3.926991,4.712389,9.824081073704189e-10
B6-Global,4.18879,4.712389,8.303221603312214e-09
B6-Global,4.45059,4.712389,6.010752881108783e-08
B6-Global,4.712389,4.712389,1.7665012765338866e-07
B6-Global,4.974188,4.712389,3.655110932006704e-07
B6-Global,5.235988,4.712389,6.16920030893133e-07
B6-Global,5.497787,4.712389,9.035912252354419e-07
B6-Global,5.759587,4.712389,1.185303500366348e-06
B6-Global,6.021386,4.712389,1.417183757836974e-06
B6-Global,6.283185,4.712389,1.5596445654525814e-06
B6-Global,0.0,4.974188,1.416982397226185e-06
B6-Global,0.261799,4.974188,1.4561678227117557e-06
B6-Global,0.523599,4.974188,1.389144682040303e-06
B6-Global,0.785398,4.974188,1.227645435432744e-06
B6-Global,1.047198,4.974188,9.99292903180549e-07
B6-Global,1.308997,4.974188,7.41265327532545e-07
B6-Global,1.570796,4.974188,4.919706414631853e-07
B6-Global,1.832596,4.974188,2.828493164504734e-07
B6-Global,2.094395,4.974188,1.3235949178391746e-07
B6-Global,2.356194,4.974188,4.359185637333264e-08
B6-Global,2.617994,4.974188,5.978864351002306e-09
B6-Global,2.879793,4.974188,4.673844187168427e-10
B6-Global,3.141593,4.974188,6.6092347208489684e-09
B6-Global,3.403392,4.974188,9.53440770806544e-09
B6-Global,3.665191,4.974188,4.8366910960162565e-09
B6-Global,3.926991,4.974188,1.1704534853159638e-12
B6-Global,4.18879,4.974188,1.1974292046666765e-08
B6-Global,4.45059,4.974188,6.155650197167557e-08
B6-Global,4.712389,4.974188,1.661926346653941e-07
B6-Global,4.974188,4.974188,3.332033612053604e-07
B6-Global,5.235988,4.974188,5.554140431554175e-07
B6-Global,5.497787,4.974188,8.105164458161833e-07
B6-Global,5.759587,4.974188,1.0645088484974396e-06
B6-Global,6.021386,4.974188,1.2784656941527247e-06
B6-Global,6.283185,4.974188,1.416982397226133e-06
B6-Global,0.0,5.235988,1.1936631731898288e-06
B6-Global,0.261799,5.235988,1.2492460209930056e-06
B6-Global,0.523599,5.235988,1.2198454525233845e-06
B6-Global,0.785398,5.235988,1.1104075051270895e-06
B6-Global,1.047198,5.235988,9.390195444693944e-07
B6-Global,1.308997,5.235988,7.328295145990666e-07
B6-Global,1.570796,5.235988,5.220511754030698e-07
B6-Global,1.832596,5.235988,3.335744229401744e-07
B6-Global,2.094395,5.235988,1.8577653610968608e-07
B6-Global,2.356194,5.235988,8.578725945982498e-08
B6-Global,2.617994,5.235988,2.9791346549089108e-08
B6-Global,2.879793,5.235988,6.136688542990448e-09
B6-Global,3.141593,5.235988,2.730611968670774e-10
B6-Global,3.403392,5.235988,7.436045406938504e-11
B6-Global,3.665191,5.235988,2.1227750453593398e-11
B6-Global,3.926991,5.235988,3.059721183499115e-09
B6-Global,4.18879,5.235988,1.961212285228913e-08
B6-Global,4.45059,5.235988,6.401855169894064e-08
B6-Global,4.712389,5.235988,1.4941503307925132e-07
B6-Global,4.974188,5.235988,2.825076384817649e-07
B6-Global,5.235988,5.235988,4.597592264854702e-07
B6-Global,5.497787,5.235988,6.661479570987171e-07
B6-Global,5.759587,5.235988,8.769794289982987e-07
B6-Global,6.021386,5.235988,1.0624176880281014e-06
B6-Global,6.283185,5.235988,1.1936631731898966e-06
B6-Global,0.0,5.497787,9.255563750293573e-07
B6-Global,0.261799,5.497787,9.978932107587316e-07
B6-Global,0.523599,5.497787,1.0111266501496746e-06
B6-Global,0.785398,5.497787,9.631737408016017e-07
B6-Global,1.047198,5.497787,8.615355291181606e-07
B6-Global,1.308997,5.497787,7.216516113186872e-07
B6-Global,1.570796,5.497787,5.635668668262895e-07
B6-Global,1.832596,5.497787,4.0774874516395216e-07
B6-Global,2.094395,5.497787,2.710948805381339e-07
B6-Global,2.356194,5.497787,1.640991233670349e-07
B6-Global,2.617994,5.497787,8.9819922805554e-08
B6-Global,2.879793,5.497787,4.4806163561675925e-08
B6-Global,3.141593,5.497787,2.1613437344873538e-08
B6-Global,3.403392,5.497787,1.2128054685794355e-08
B6-Global,3.665191,5.497787,1.0717542020565565e-08
B6-Global,3.926991,5.497787,1.629690808120491e-08
B6-Global,4.18879,5.497787,3.271906316842398e-08
B6-Global,4.45059,5.497787,6.737798461013099e-08
B6-Global,4.712389,5.497787,1.2842374578074628e-07
B6-Global,4.974188,5.497787,2.213904143727298e-07
B6-Global,5.235988,5.497787,3.462213522728838e-07
B6-Global,5.497787,5.497787,4.95590652731471e-07
B6-Global,5.759587,5.497787,6.550859098890728e-07
B6-Global,6.021386,5.497787,8.053246654907975e-07
B6-Global,6.283185,5.497787,9.255563750293557e-07
B6-Global,0.0,5.759587,6.525276323821266e-07
B6-Global,0.261799,5.759587,7.371224545432587e-07
B6-Global,0.523599,5.759587,7.896211943448499e-07
B6-Global,0.785398,5.759587,8.026152998363612e-07
B6-Global,1.047198,5.759587,7.742365848703553e-07
B6-Global,1.308997,5.759587,7.085478456751716e-07
B6-Global,1.570796,5.759587,6.146955687355102e-07
B6-Global,1.832596,5.759587,5.050353149195204e-07
B6-Global,2.094395,5.759587,3.926928160988704e-07
B6-Global,2.356194,5.759587,2.891548775048632e-07
B6-Global,2.617994,5.759587,2.0246009788002349e-07
B6-Global,2.879793,5.759587,1.363877494843899e-07
B6-Global,3.141593,5.759587,9.077064620716713e-08
B6-Global,3.403392,5.759587,6.275783495788083e-08
B6-Global,3.665191,5.759587,4.8605775733558256e-08
B6-Global,3.926991,5.759587,4.5448058391651415e-08
B6-Global,4.18879,5.759587,5.2517216818562405e-08
B6-Global,4.45059,5.759587,7.146033325145918e-08
B6-Global,4.712389,5.759587,1.0565637307463804e-07
B6-Global,4.974188,5.759587,1.587346159787692e-07
B6-Global,5.235988,5.759587,2.32730434222046e-07
B6-Global,5.497787,5.759587,3.264319846665187e-07
B6-Global,5.759587,5.759587,4.3443632083049734e-07
B6-Global,6.021386,5.759587,5.472542919883623e-07
B6-Global,6.283185,5.759587,6.525276323821534e-07
B6-Global,0.0,6.021386,4.0993569192520177e-07
B6-Global,0.261799,6.021386,4.985784277130673e-07
B6-Global,0.523599,6.021386,5.800508204094923e-07
B6-Global,0.785398,6.021386,6.44823039762875e-07
B6-Global,1.047198,6.021386,6.847129777790574e-07
B6-Global,1.308997,6.021386,6.944534752780234e-07
B6-Global,1.570796,6.021386,6.727341991142615e-07
B6-Global,1.832596,6.021386,6.224641775686339e-07
B6-Global,2.094395,6.021386,5.501906834827944e-07
B6-Global,2.356194,6.021386,4.648166573697588e-07
B6-Global,2.617994,6.021386,3.759281863083737e-07
B6-Global,2.879793,6.021386,2.92131598531883e-07
B6-Global,3.141593,6.021386,2.1978402735461473e-07
B6-Global,3.403392,6.021386,1.6238694468909163e-07
B6-Global,3.665191,6.021386,1.2073041291751714e-07
B6-Global,3.926991,6.021386,9.367563451065038e-08
B6-Global,4.18879,6.021386,7.929835962040729e-08
B6-Global,4.45059,6.021386,7.60296499454988e-08
B6-Global,4.712389,6.021386,8.344572831046051e-08
B6-Global,4.974188,6.021386,1.0247009673371219e-07
B6-Global,5.235988,6.021386,1.349277298947291e-07
B6-Global,5.497787,6.021386,1.8258431506119656e-07
B6-Global,5.759587,6.021386,2.4596012299662673e-07
B6-Global,6.021386,6.021386,3.2328492294911003e-07
B6-Global,6.283185,6.021386,4.0993569192519023e-07
B6-Global,0.0,6.283185,2.217340148958901e-07
B6-Global,0.261799,6.283185,3.046634717738664e-07
B6-Global,0.523599,6.283185,4.009619199941748e-07
B6-Global,0.785398,6.283185,5.028312650746993e-07
B6-Global,1.047198,6.283185,5.997925469052152e-07
B6-Global,1.308997,6.283185,6.803477282029416e-07
B6-Global,1.570796,6.283185,7.340736149803262e-07
B6-Global,1.832596,6.283185,7.536541050543097e-07
B6-Global,2.094395,6.283185,7.363580614686298e-07
B6-Global,2.356194,6.283185,6.845996953871387e-07
B6-Global,2.617994,6.283185,6.054429865136843e-07
B6-Global,2.879793,6.283185,5.09172619907271e-07
B6-Global,3.141593,6.283185,4.0728275346387226e-07
B6-Global,3.403392,6.283185,3.103717849859705e-07
B6-Global,3.665191,6.283185,2.2644079573849428e-07
B6-Global,3.926991,6.283185,1.5997402955941187e-07
B6-Global,4.18879,6.283185,1.1196435413232155e-07
B6-Global,4.45059,6.283185,8.079326333582349e-08
B6-Global,4.712389,6.283185,6.36515239889929e-08
B6-Global,4.974188,6.283185,5.805254551493325e-08
B6-Global,5.235988,6.283185,6.298113012785646e-08
B6-Global,5.497787,6.283185,7.933691730790081e-08
B6-Global,5.759587,6.283185,1.0954201977798265e-07
B6-Global,6.021386,6.283185,1.5642829588306998e-07
B6-Global,6.283185,6.283185,2.2173401489592985e-07
B7-Glob96,0.0,0.0,0.00019096745280106848
B7-Glob96,0.261799,0.0,0.0001769622611980662
B7-Glob96,0.523599,0.0,0.00014341045378296074
B7-Glob96,0.785398,0.0,9.855790323298631e-05
B7-Glob96,1.047198,0.0,5.3274492053791686e-05
B7-Glob96,1.308997,0.0,1.8219792599944014e-05
B7-Glob96,1.570796,0.0,1.0872994619124158e-06
B7-Glob96,1.832596,0.0,4.658774002474085e-06
B7-Glob96,2.094395,0.0,2.618214557914247e-05
B7-Glob96,2.356194,0.0,5.823125953913948e-05
